dataset_id,timestamp,s_pop,o_pop,question,possible_answers,answer,confidence,correct,score,false_answer_flag,idk_flag
8494,2026-01-25 22:43:47,430,273103,Who was the screenwriter for A Woman?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Frances Marion,0.95,0,-1,1,0
8495,2026-01-25 22:43:48,290,256,Who was the screenwriter for The Debt?,"[""Krzysztof Krauze""]",Peter Straughan,0.95,0,-1,1,0
8496,2026-01-25 22:43:49,1922,22877,Who was the screenwriter for The Innocent?,"[""Ian McEwan"", ""Ian Russell McEwan""]",The screenwriter for The Innocent was David Mamet.,0.9,0,-1,1,0
8497,2026-01-25 22:43:50,296,2590,Who was the screenwriter for Tears?,"[""Im Sang-soo""]",Paul Schrader,0.95,0,-1,1,0
8498,2026-01-25 22:43:51,407,7437,Who was the screenwriter for Sumurun?,"[""Ernst Lubitsch""]",Karl May,0.9,0,-1,1,0
8499,2026-01-25 22:43:52,686,806,Who was the screenwriter for On the Day Before?,"[""Aaron Sorkin"", ""Aaron Benjamin Sorkin"", ""Paul Redford""]",Kiyoshi Kurosawa,0.9,0,-1,1,0
8500,2026-01-25 22:43:53,62360,2227,Who was the screenwriter for Spotlight?,"[""Josh Singer""]",Josh Singer and Tom McCarthy,0.9999,1,1,0,0
8501,2026-01-25 22:43:54,4433,1763,Who was the screenwriter for Camp?,"[""Todd Graff""]",David Levithan,0.9,0,-1,1,0
8502,2026-01-25 22:43:56,659,3786,Who was the screenwriter for Blackboards?,"[""Samira Makhmalbaf"", ""Mohsen Makhmalbaf""]",Bahman Ghobadi,0.9,0,-1,1,0
8503,2026-01-25 22:43:57,19957,284893,Who was the screenwriter for Following?,"[""Christopher Nolan"", ""Christopher Jonathan James Nolan"", ""Nolan"", ""Christopher Edward Nolan""]",Christopher Nolan,0.9999,1,1,0,0
8504,2026-01-25 22:43:58,274,984,Who was the screenwriter for The Fossil?,"[""Yasushi Inoue""]",John McGreevey,0.95,0,-1,1,0
8505,2026-01-25 22:43:59,640,5246,Who was the screenwriter for Pilot?,"[""Shawn Ryan""]",Steven Moffat,0.95,0,-1,1,0
8506,2026-01-25 22:44:00,212,525,Who was the screenwriter for Episode?,"[""Walter Reisch""]",Andrew Hinderaker,0.95,0,-1,1,0
8507,2026-01-25 22:44:00,1659,273103,Who was the screenwriter for The Immigrant?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",James Gray,0.9999,0,-1,1,0
8508,2026-01-25 22:44:02,5213,14707,Who was the screenwriter for Fever Pitch?,"[""Nick Hornby"", ""Nicholas Peter John Hornby""]",Lowell Ganz and Babaloo Mandel,0.95,0,-1,1,0
8509,2026-01-25 22:44:03,243,2173,Who was the screenwriter for Café Express?,"[""Nanni Loy"", ""Giovanni Loi"", ""Nino Manfredi"", ""Saturnino Manfredi""]",A. R. Rahman,0.2,0,-1,1,0
8510,2026-01-25 22:44:04,18735,37508,Who was the screenwriter for The Apartment?,"[""Billy Wilder"", ""Samuel Wilder""]",Billy Wilder,0.95,1,1,0,0
8511,2026-01-25 22:44:05,577,11236,Who was the screenwriter for Time?,"[""Ben Elton"", ""Benjamin Charles Elton"", ""Rik Mayall"", ""Richard Michael Mayall"", ""Lise Mayer""]",Time was written by Garrett Bradley.,0.95,0,-1,1,0
8512,2026-01-25 22:44:06,3353,14948,Who was the screenwriter for United?,"[""Chris Chibnall"", ""Christopher Antony Chibnall""]",Peter Morgan,0.95,0,-1,1,0
8513,2026-01-25 22:44:07,151,443,Who was the screenwriter for Donsol?,"[""Adolfo Alix, Jr.""]",John Paul Su,0.95,0,-1,1,0
8514,2026-01-25 22:44:08,114,473,Who was the screenwriter for The Heritage?,"[""Anders Refn""]",John McGreevey,0.95,0,-1,1,0
8515,2026-01-25 22:44:09,2072,16972,Who was the screenwriter for The Rainbow?,"[""Ken Russell"", ""Henry Kenneth Alfred \""Ken\"" Russell"", ""Henry Kenneth Alfred Russell""]",Lawrence Durrell,0.95,0,-1,1,0
8516,2026-01-25 22:44:11,1693,14322,Who was the screenwriter for The Myth of Fingerprints?,"[""Bart Freundlich"", ""Bartholomew Freundlich""]",Bart Freundlich,0.95,1,1,0,0
8517,2026-01-25 22:44:12,600,1627,Who was the screenwriter for Stop! Or My Dog Will Shoot?,"[""John Frink""]",John D. Brancato,0.9,0,-1,1,0
8518,2026-01-25 22:44:13,120670,20218,Who was the screenwriter for Toy Story?,"[""John Lasseter"", ""John Alan Lasseter"", ""John A. Lasseter"", ""Joss Whedon"", ""Joseph Hill Whedon"", ""Andrew Stanton"", ""Andrew Christopher Stanton Jr."", ""Andrew Ayers Stanton"", ""Pete Docter"", ""Peter Docter"", ""Peter Hans Docter"", ""Alec Sokolow"", ""Alec William Sokolow"", ""Joe Ranft"", ""Joseph Henry Ranft""]","Joss Whedon, Andrew Stanton, Joel Cohen, and Alec Sokolow",0.95,1,1,0,0
8519,2026-01-25 22:44:14,425,6238,Who was the screenwriter for The New Tenants?,"[""Anders Thomas Jensen""]",Anders Thomas Jensen,0.95,1,1,0,0
8520,2026-01-25 22:44:15,86,374,Who was the screenwriter for Revelations?,"[""Tony Gayton""]",John McLaughlin,0.9,0,-1,1,0
8521,2026-01-25 22:44:16,351,2527,Who was the screenwriter for Chicago?,"[""Nick Santora"", ""Matt Olmstead""]",Bill Condon,0.95,0,-1,1,0
8522,2026-01-25 22:44:17,192,6260,Who was the screenwriter for Ecco fatto?,"[""Gabriele Muccino""]",Tonino Guerra,0.95,0,-1,1,0
8523,2026-01-25 22:44:18,1328,11041,Who was the screenwriter for The Challenge?,"[""John Sayles"", ""John Thomas Sayles""]",John Sayles,0.95,1,1,0,0
8524,2026-01-25 22:44:19,764,6194,Who was the screenwriter for Mahjong?,"[""Edward Yang""]",Kiyoshi Kurosawa,0.9,0,-1,1,0
8525,2026-01-25 22:44:21,69,1011,Who was the screenwriter for Ending It?,"[""Val Gielgud"", ""Val Henry Gielgud"", ""Val H. Gielgud""]",David A. Goodman,0.95,0,-1,1,0
8526,2026-01-25 22:44:22,106,1991,Who was the screenwriter for Victory and Peace?,"[""Hall Caine"", ""Sir Thomas Henry Hall Caine"", ""Thomas Henry Hall Caine"", ""Sir Hall Caine"", ""Hall, Sir Caine""]",Aleksandr Dovzhenko,0.95,0,-1,1,0
8527,2026-01-25 22:44:23,1543,1169,Who was the screenwriter for The New Land?,"[""Vilhelm Moberg"", ""Karl Artur Vilhelm Moberg"", ""Jan Troell"", ""Jan Gustaf Troell""]",Lars Molin,0.95,0,-1,1,0
8528,2026-01-25 22:44:24,1062,21199,Who was the screenwriter for Loft?,"[""Kiyoshi Kurosawa""]",Bart De Pauw,0.95,0,-1,1,0
8529,2026-01-25 22:44:25,379,905,Who was the screenwriter for The Collection?,"[""Matt Hubbard""]",Markus Dunstan,0.95,0,-1,1,0
8530,2026-01-25 22:44:26,158,146,Who was the screenwriter for The Quarterback?,"[""William Slavens McNutt""]",John McGreevey,0.95,0,-1,1,0
8531,2026-01-25 22:44:27,1873,7231,Who was the screenwriter for The World?,"[""Jia Zhangke""]",Jia Zhangke,0.95,1,1,0,0
8532,2026-01-25 22:44:28,2564,5652,Who was the screenwriter for Watching the Detectives?,"[""Paul Soter""]",Paul S. Anderson,0.9,0,-1,1,0
8533,2026-01-25 22:44:29,657,241,Who was the screenwriter for The Purchase Price?,"[""Robert Lord""]",John R. McGowan,0.95,0,-1,1,0
8534,2026-01-25 22:44:30,7166,223466,Who was the screenwriter for Celebrity?,"[""Woody Allen"", ""Allan Stewart Konigsberg"", ""Allen Stewart Konigsberg"", ""Heywood Allen""]",Woody Allen,0.9999,1,1,0,0
8535,2026-01-25 22:44:31,14413,1749,Who was the screenwriter for Shine?,"[""Jan Sardi"", ""Jan Vittorio Sardi"", ""Scott Hicks"", ""Robert Scott Hicks""]",Jan Sardi,0.98,1,1,0,0
8536,2026-01-25 22:44:32,6328,1328,Who was the screenwriter for Great Expectations?,"[""Kay Walsh"", ""David Lean"", ""Sir David Lean"", ""Charles Dickens"", ""Dickens"", ""C.Dickens"", ""Charles John Huffam Dickens"", ""Boz"", ""Anthony Havelock-Allan"", ""Sir Anthony James Allan Havelock-Allan, 4th Bt.""]",David Lean,0.8,1,1,0,0
8537,2026-01-25 22:44:33,12495,49371,Who was the screenwriter for Michael?,"[""Nora Ephron""]",John Hughes,0.95,0,-1,1,0
8538,2026-01-25 22:44:33,6329,7831,Who was the screenwriter for Missing?,"[""Costa-Gavras"", ""Thomas Hauser""]",Nick Johnson and Will Merrick,0.95,0,-1,1,0
8539,2026-01-25 22:44:35,950,3253,Who was the screenwriter for Lava Kusha?,"[""Mohan Shankar""]",K. S. Prakash Rao,0.9,0,-1,1,0
8540,2026-01-25 22:44:36,1406,12859,Who was the screenwriter for I Wish?,"[""Hirokazu Koreeda"", ""Hirokazu Kore-Eda""]",Hiroshi Kurosaki,0.95,0,-1,1,0
8541,2026-01-25 22:44:37,2506,4673,Who was the screenwriter for The Man?,"[""Jim Piddock""]",John McLaughlin,0.95,0,-1,1,0
8542,2026-01-25 22:44:37,1378,12178,Who was the screenwriter for Slam?,"[""Saul Williams"", ""Saul Stacey Williams""]",David B. Harris,0.95,0,-1,1,0
8543,2026-01-25 22:44:38,6333,57115,Who was the screenwriter for Charulata?,"[""Satyajit Ray"", ""Manik Da""]",Satyajit Ray,0.9999,1,1,0,0
8544,2026-01-25 22:44:40,91,19564,Who was the screenwriter for Hoppa högst?,"[""Astrid Lindgren"", ""Astrid Anna Emilia Lindgren""]",Lars Molin,0.95,0,-1,1,0
8545,2026-01-25 22:44:41,124,234,Who was the screenwriter for The Woods?,"[""Matthew Lessner""]",Eric Scherbarth,0.95,0,-1,1,0
8546,2026-01-25 22:44:42,483,3465,Who was the screenwriter for Careful?,"[""Guy Maddin""]",Guy Maddin,0.95,1,1,0,0
8547,2026-01-25 22:44:43,2171,33406,Who was the screenwriter for What Lies Ahead?,"[""Frank Darabont"", ""Robert Kirkman""]",J. A. M. D.,0.9,0,-1,1,0
8548,2026-01-25 22:44:44,599,2736,Who was the screenwriter for What I Know?,"[""Veena Sud"", ""Veena Cabreros Sud""]",David A. Goodman,0.95,0,-1,1,0
8549,2026-01-25 22:44:45,2960,3691,Who was the screenwriter for Cleaning Up?,"[""George Pelecanos"", ""George P. Pelecanos"", ""Ed Burns"", ""David Simon"", ""David Judah Simon""]",Mike Bullen,0.95,0,-1,1,0
8550,2026-01-25 22:44:46,4857,420577,Who was the screenwriter for Wit?,"[""Emma Thompson"", ""Dame Emma Thompson""]",Margaret Edson,0.9999,0,-1,1,0
8551,2026-01-25 22:44:47,1862,-2,Who was the screenwriter for Cover Up?,"[""William Tannen""]",John R. McGowan,0.95,0,-1,1,0
8552,2026-01-25 22:44:48,8914,137735,Who was the screenwriter for Below?,"[""Darren Aronofsky""]",Darren Aronofsky,0.0,1,1,0,0
8553,2026-01-25 22:44:49,19625,9477,Who was the screenwriter for Mud?,"[""Jeff Nichols""]",Jeff Nichols,0.9999,1,1,0,0
8554,2026-01-25 22:44:50,2352,2672,Who was the screenwriter for Birth?,"[""Tim Minear"", ""Timothy P. Minear""]",Jean-Claude Carrière,0.95,0,-1,1,0
8555,2026-01-25 22:44:52,1108,1139,Who was the screenwriter for Five?,"[""Arch Oboler""]","Five was written by multiple screenwriters, including Jennifer Aniston, who contributed to the segment ""The One with the Pediatrician."" However, the film itself is an anthology with various segments by different writers.",0.75,0,-1,1,0
8556,2026-01-25 22:44:55,5284,6646,Who was the screenwriter for The Bachelor?,"[""Steve Cohen"", ""Stephen Ira Cohen""]",John Patrick Shanley,0.95,0,-1,1,0
8557,2026-01-25 22:44:56,1841,3155,Who was the screenwriter for Pilot?,"[""Paul Scheuring""]",Steven Moffat,0.95,0,-1,1,0
8558,2026-01-25 22:44:57,120670,1303,Who was the screenwriter for Toy Story?,"[""John Lasseter"", ""John Alan Lasseter"", ""John A. Lasseter"", ""Joss Whedon"", ""Joseph Hill Whedon"", ""Andrew Stanton"", ""Andrew Christopher Stanton Jr."", ""Andrew Ayers Stanton"", ""Pete Docter"", ""Peter Docter"", ""Peter Hans Docter"", ""Alec Sokolow"", ""Alec William Sokolow"", ""Joe Ranft"", ""Joseph Henry Ranft""]","Joss Whedon, Andrew Stanton, Joel Cohen, and Alec Sokolow",0.95,1,1,0,0
8559,2026-01-25 22:44:58,1411,989,Who was the screenwriter for Mother Joan of the Angels?,"[""Jerzy Kawalerowicz"", ""Jerzy Franciszek Kawalerowicz""]",Jerzy Kawalerowicz,0.95,1,1,0,0
